Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,CHPT CLACKAMAS 1,8500 SE Sunnyside Rd,,Clackamas,OR,97015,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.431944,-122.573458,2022-11-10,182855,2022-11-10 00:54:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,CHPT BEAVERTON 1,11015 SW Canyon Rd,,Beaverton,OR,97005,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.492129,-122.789997,2022-11-10,182865,2022-11-10 00:54:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,CHPT BEAVERTON 2,11055 SW Canyon Rd,,Beaverton,OR,97005,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.492611,-122.789595,2022-11-10,182867,2022-11-10 00:54:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,CHPT HILLSBORO 3,7360 NE Butler St,,Hillsboro,OR,97124,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.53592,-122.901371,2022-11-10,182881,2022-11-10 00:54:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,CHPT HILLSBORO 4,7350 NE Butler St,,Hillsboro,OR,97124,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.535831,-122.901862,2022-11-10,182883,2022-11-10 00:54:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,CHPT HILLSBORO 2,7360 NE Butler St,,Hillsboro,OR,97124,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.536169,-122.901447,2022-11-10,182884,2022-11-10 00:54:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,CHPT HILLSBORO 1,7360 NE Butler St,,Hillsboro,OR,97124,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.536115,-122.901442,2022-11-10,182885,2022-11-10 00:54:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,ACKERLYSH STATION 1,16852 SW Edy Rd,,Sherwood,OR,97140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.36721,-122.85102,2022-11-10,183044,2022-11-10 00:56:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,ACKERLYSH STATION 2,16852 SW Edy Rd,,Sherwood,OR,97140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.36717,-122.85105,2022-11-10,183058,2022-11-10 00:56:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,CENTURY PICEA,6220 NE Century Blvd,,Hillsboro,OR,97124,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.564642,-122.90935,2022-11-10,183151,2022-11-10 00:58:13 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,CENTURY SEQUOIADENDRON,6220 NE Century Blvd,,Hillsboro,OR,97124,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.564537,-122.909538,2022-11-10,183152,2022-11-10 00:58:13 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,TARGET CORP SALEM 1,3760 Center St NE,,Salem,OR,97301,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.938938,-122.987899,2022-11-10,183445,2022-11-10 01:05:38 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,TARGET CORP SALEM 2,3760 Center St NE,,Salem,OR,97301,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.938941,-122.987901,2022-11-10,183446,2022-11-10 01:05:38 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,TARGET CORP MEDFORD 2,2000 Crater Lake Hwy,,Medford,OR,97504,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.347913,-122.879049,2022-11-10,183448,2022-11-10 01:05:44 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,TARGET CORP TANASBOURNE 2,2711 NE Town Center Dr,,Beaverton,OR,97006,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.538763,-122.866192,2022-11-10,183449,2022-11-10 01:05:48 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,TARGET CORP TANASBOURNE 1,2711 NE Town Center Dr,,Beaverton,OR,97006,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.538778,-122.866186,2022-11-10,183450,2022-11-10 01:05:48 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,LANE COUNTY LC PW (DUAL),3050 N Delta Hwy,,Eugene,OR,97408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.09816,-123.09509,2022-11-10,183531,2022-11-10 01:06:32 UTC,,,,2021-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,LANE COUNTY LC FLEET (EAST),3040 N Delta Hwy,,Eugene,OR,97408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.09827,-123.0958,2022-11-10,183537,2022-11-10 01:07:04 UTC,,,,2021-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,LANE COUNTY LC FLEET (WEST),3040 N Delta Hwy,,Eugene,OR,97408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.09829,-123.09584,2022-11-10,183538,2022-11-10 01:07:04 UTC,,,,2021-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,LANE COUNTY LC PW (SINGLE),3050 N Delta Hwy,,Eugene,OR,97408,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.09817,-123.09514,2022-11-10,183539,2022-11-10 01:07:05 UTC,,,,2021-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,"Target T0344 - Beaverton, OR",10775 SW Beaverton Hillsdale Hwy.,,Beaverton,OR,97005,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,45.48692,-122.7886,2022-11-10,183554,2022-11-10 01:23:47 UTC,,,,2021-01-29,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,4,1,1,3,0,0,0,0,3
ELEC,PACIFIC POWER MILLCITY DCFC 3,143 NE Wall St,,Mill City,OR,97360,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.755492,-122.476216,2022-11-10,183648,2022-11-10 01:03:10 UTC,,,,2021-01-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,UO-EMU MILLRACE 1,1600 Millrace Dr,,Eugene,OR,97403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.048782,-123.06899,2022-11-10,183650,2022-11-10 01:06:45 UTC,,,,2021-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,UO-EMU MILLRACE 2,1600 Millrace Dr,,Eugene,OR,97403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.048763,-123.06908,2022-11-10,183651,2022-11-10 01:06:46 UTC,,,,2021-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,UO-EMU MILLRACE 4,1600 Millrace Dr,,Eugene,OR,97403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.048799,-123.069106,2022-11-10,183652,2022-11-10 01:06:47 UTC,,,,2021-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,UO-EMU MILLRACE 3,1600 Millrace Dr,,Eugene,OR,97403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.048765,-123.068988,2022-11-10,183653,2022-11-10 01:06:47 UTC,,,,2021-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,UO-EMU MILLRACE 5,1600 Millrace Dr,,Eugene,OR,97403,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.048796,-123.069294,2022-11-10,183654,2022-11-10 01:06:48 UTC,,,,2021-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,UO-EMU MILLRACE 6,1600 Millrace Dr,,Eugene,OR,97403,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.048797,-123.069313,2022-11-10,183655,2022-11-10 01:06:48 UTC,,,,2021-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,PACIFIC POWER MILLCITY DCFC 4,143 NE Wall St,,Mill City,OR,97360,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.755498,-122.476286,2022-11-10,183667,2022-11-10 01:07:13 UTC,,,,2021-01-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,PACIFIC POWER MILLCITY DCFC 2,143 NE Wall St,,Mill City,OR,97360,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.755484,-122.476157,2022-11-10,183668,2022-11-10 01:07:13 UTC,,,,2021-01-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,Wilsonville Electric Ave,SW Wilsonville Road & Memorial Drive,,Wilsonville,OR,97070,,855-900-7584,E,,Public,24 hours daily,,,,,,2,3,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,45.302917,-122.760291,2022-11-10,183670,2022-11-10 01:21:12 UTC,,,,2021-01-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,5,3,2,3,0,0,0,0,0
ELEC,OTEC JOHN DAY,240 S Canyon Blvd,,John Day,OR,97845,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.414062,-118.952579,2022-11-10,183737,2022-11-10 01:07:00 UTC,,,,2021-02-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,Charli Charging,200 SW Market St,1 outside parking gate; 2 in parking gate,Portland,OR,97201,,971-288-6313,E,,Public,24 hours daily; parking fee,,,,,,3,,,Non-Networked,,200-9,45.511598,-122.678607,2022-04-06,183879,2022-04-06 14:08:04 UTC,P,,,2020-04-20,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$2 per hour,,,,,,,,,,false,3,0,3,0,0,0,0,0,0
ELEC,Clatsop Community College,1651 Lexington Ave,,Astoria,OR,97103,,866-816-7584,E,,Public,,,,,,,2,1,,EV Connect,http://evconnect.com/,GPS,46.182997,-123.824372,2022-11-10,183927,2022-11-10 02:01:07 UTC,,,,2020-11-14,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,3,1,2,1,0,0,0,0,0
ELEC,Astoria Ford,1809 SE Ensign Ln,,Warrenton,OR,97146,,,E,,Private,,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,46.144193,-123.913312,2021-02-15,184042,2021-08-04 00:01:52 UTC,P,,,2020-12-17,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Clackamas CC - Wilsonville,29353 SW Town Center Loop E,"CC parking lot, shaded by trees
",Wilsonville,OR,97070,,888-998-2546,T,2022-09-08,TEMPORARILY UNAVAILABLE (Public),MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,45.307556,-122.760587,2022-10-05,184137,2022-10-05 22:55:40 UTC,,,,2021-02-09,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,PACIFIC POWER MILLCITY LEVEL,143 NE Wall St,,Mill City,OR,97360,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.755473,-122.476402,2022-11-10,184220,2022-11-10 01:07:13 UTC,,,,2021-02-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,VISN 20/Roseburg VAMC,3355 Chad Dr,,Eugene,OR,97408,,,E,,Private - Government only,Accepts fleet card,,,,,,1,,,Non-Networked,,GPS,44.088393,-123.052512,2021-02-22,184333,2021-08-04 00:01:52 UTC,FG,19,Department of Veterans Affairs,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,VA,FED_GOV,,,,,,,$0.13 per kWh,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,VISN 20/Roseburg VAMC,913 NW Garden Valley Blvd,,Roseburg,OR,97471,,,E,,Private - Government only,Accepts fleet card,,,,,,1,,,Non-Networked,,GPS,43.225705,-123.366144,2021-02-22,184334,2021-08-04 00:01:52 UTC,FG,19,Department of Veterans Affairs,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,VA,FED_GOV,,,,,,,$0.13 per kWh,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,FHWA - Oregon Division,530 Center Street NE,Suite 420,Salem,OR,97301,,,E,,Private - Government only,,,,,,,1,,,Non-Networked,,GPS,44.942615,-123.035199,2021-02-22,184335,2021-08-04 00:01:52 UTC,FG,17,Department of Transportation,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,Free,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,Lava Lands Visitor Center - Deschutes National Forest,58201 US-97,,Bend,OR,97707,,,E,,Private - Government only,9:00am-5:00pm; day pass or valid recreation pass required,,,,,,2,,,Non-Networked,,GPS,43.909881,-121.355985,2021-04-08,184443,2022-02-10 19:42:29 UTC,FG,4,U.S. Department of Agriculture,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USDA,FED_GOV,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Sisters Ranger District - Deschutes National Forest,Highway 20 & Pine St,,Sisters,OR,97759,,,E,,Private - Government only,Monday - Friday; 8:00am - 4:30pm,,,,,,2,,,Non-Networked,,GPS,44.291789,-121.555174,2021-04-08,184444,2022-02-10 19:42:29 UTC,FG,4,U.S. Department of Agriculture,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USDA,FED_GOV,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Deschutes National Forest,80 SE Miller Ave,,BEND,OR,97702,,,E,,Private - Government only,,,,,,,4,,,Non-Networked,,GPS,44.048956,-121.304775,2021-02-22,184510,2021-08-04 00:01:52 UTC,FG,4,U.S. Department of Agriculture,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USDA,FED_GOV,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0
ELEC,Crescent Ranger District - Deschutes National Forest,136471 Highway 97 N,,Crescent,OR,97733,,,E,,Private - Government only,USNF Employees only,,,,,,4,,,Non-Networked,,GPS,43.460714,-121.696862,2021-04-08,184511,2022-02-10 19:42:29 UTC,FG,4,U.S. Department of Agriculture,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USDA,FED_GOV,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0
ELEC,BPA HQ,905 NE 11th Ave,,Porland,OR,97232,,,E,,Private - Government only,,,,,,,4,,,Non-Networked,,GPS,45.529335,-122.65559,2021-06-07,184512,2022-02-10 19:42:29 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOE,FED_GOV,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0
ELEC,Redmond Air Center - Deschutes National Forest,1740 SE Ochoco Way,,Redmond,OR,97756,,,E,,Private - Government only,Monday - Friday; 8:00am - 4:30pm,,,,,,2,,,Non-Networked,,GPS,44.260751,-121.147834,2021-04-08,184513,2022-02-10 19:42:29 UTC,FG,4,U.S. Department of Agriculture,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USDA,FED_GOV,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Owen Summers Campus,Militia Way,,Salem,OR,97312,,,E,,Private - Government only,,,,,,,9,,,Non-Networked,,GPS,44.939016,-123.039307,2021-02-22,184549,2021-08-04 00:01:52 UTC,FG,6,Department of Army,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DA,FED_GOV,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,0
ELEC,SEC North Bend,2000 Connecticut Ave,,North Bend,OR,97459,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,GPS,43.410062,-124.241856,2021-02-22,184728,2022-02-10 21:00:18 UTC,FG,10,Department of Homeland Security,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DHS,FED_GOV,,,,,,,,,,,,,,,,,,2,0,0,0,0,2,0,0,0
ELEC,FCI Sheridan,27072 Ballston Rd,,Sheridan,OR,97378,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,GPS,45.075794,-123.388714,2021-02-22,184729,2022-02-10 21:00:18 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,,,,,,,,,,,,2,0,0,0,0,2,0,0,0
ELEC,PACIFIC POWER MILLCITY DCFC 1,143 NE Wall St,,Mill City,OR,97360,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.755471,-122.476101,2022-11-10,185141,2022-11-10 01:03:09 UTC,,,,2021-02-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,SnowCap Community Charities,17788 SE Pine St,,Portland,OR,97233,,855-885-9571,E,,Public,,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,45.5203,-122.48231,2022-11-10,185314,2022-11-10 01:59:18 UTC,,,,2021-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,Clackamas Town Center,12000 SE 82nd Ave,,Happy Valley,OR,97086,,888-264-2208,E,,Public,6am-12am daily,,,,,,,2,,Volta,https://voltacharging.com/,GPS,45.43434,-122.571856,2022-05-05,185410,2022-05-05 20:22:04 UTC,P,,,2021-02-22,,,,,J1772COMBO,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,FREE for first 30 minutes,,,,,,,,,,false,2,0,0,2,0,0,0,0,0
ELEC,LEVEL 1 GARAGE CAR CHARGER 1,1313 East Burnside,,Portland,OR,97232,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.523412,-122.651553,2022-11-10,185446,2022-11-10 01:01:11 UTC,,,,2021-03-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Carl's Jr - 250 Grant Smith Rd,250 Grant Smith Rd,"Parking Lot
",Roseburg,OR,97471,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,43.149969,-123.370156,2022-10-05,186307,2022-10-05 22:56:17 UTC,,,,2021-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,4,0,4,0,0,0,0,0,0
